location_name,location_region,location_country,location_lat,location_lon,location_tz_id,location_localtime_epoch,location_localtime,hour_time_epoch,hour_time,hour_temp_c,hour_temp_f,hour_is_day,hour_condition_text,hour_condition_icon,hour_condition_code,hour_wind_mph,hour_wind_kph,hour_wind_degree,hour_wind_dir,hour_pressure_mb,hour_pressure_in,hour_precip_mm,hour_precip_in,hour_snow_cm,hour_humidity,hour_cloud,hour_feelslike_c,hour_feelslike_f,hour_windchill_c,hour_windchill_f,hour_heatindex_c,hour_heatindex_f,hour_dewpoint_c,hour_dewpoint_f,hour_will_it_rain,hour_chance_of_rain,hour_will_it_snow,hour_chance_of_snow,hour_vis_km,hour_vis_miles,hour_gust_mph,hour_gust_kph,hour_uv,hour_short_rad,hour_diff_rad,hour_dni,hour_gti,hour_aqi_co,hour_aqi_no2,hour_aqi_o3,hour_aqi_so2,hour_aqi_pm2_5,hour_aqi_pm10,hour_aqi_us_epa_index,hour_aqi_gb_defra_index
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781087400,2026-06-10 16:00,30.7,87.2,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.7,28.4,257,WSW,1005.0,29.69,0.01,0.0,0.0,52,81,32.9,91.2,30.7,87.2,32.9,91.2,19.7,67.4,0,4,0,0,10.0,6.0,20.3,32.7,2.5,808.0,171.14,645.03,791.47,135.0,3.2,99.0,5.2,23.5,47.8,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781091000,2026-06-10 17:00,29.8,85.6,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,18.1,29.2,251,WSW,1005.0,29.68,0.02,0.0,0.0,57,52,32.1,89.8,29.8,85.6,32.1,89.8,20.3,68.5,0,3,0,0,10.0,6.0,20.8,33.6,0.8,760.02,146.62,618.77,744.15,133.0,3.8,91.0,5.0,22.8,46.2,2.0,2.0
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781094600,2026-06-10 18:00,28.3,82.9,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,17.0,27.4,254,WSW,1006.0,29.72,0.02,0.0,0.0,64,50,30.6,87.0,28.3,82.9,30.6,87.0,20.7,69.3,0,4,0,0,10.0,6.0,19.6,31.5,6.0,148.72,64.52,89.93,146.28,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781098200,2026-06-10 19:00,27.0,80.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,16.6,26.6,256,WSW,1007.0,29.74,0.01,0.0,0.0,69,70,29.2,84.5,27.0,80.6,29.2,84.5,20.9,69.7,0,7,0,0,10.0,6.0,19.0,30.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781101800,2026-06-10 20:00,26.4,79.6,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,12.8,20.5,251,WSW,1007.0,29.74,0.0,0.0,0.0,72,29,28.5,83.4,26.4,79.6,28.5,83.4,21.0,69.7,0,3,0,0,10.0,6.0,14.7,23.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781105400,2026-06-10 21:00,25.9,78.7,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,13.6,22.0,257,WSW,1008.0,29.77,0.0,0.0,0.0,74,16,28.0,82.3,25.9,78.7,28.0,82.3,20.9,69.6,0,3,0,0,10.0,6.0,15.7,25.3,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781109000,2026-06-10 22:00,25.5,77.8,0,Clear,//cdn.weatherapi.com/weather/64x64/night/113.png,1000,12.3,19.8,252,WSW,1008.0,29.78,0.0,0.0,0.0,76,20,27.5,81.4,25.5,77.8,27.5,81.4,20.9,69.5,0,3,0,0,10.0,6.0,14.4,23.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781112600,2026-06-10 23:00,25.1,77.3,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,8.7,14.0,240,WSW,1008.0,29.75,0.0,0.0,0.0,78,30,27.2,80.9,25.2,77.3,27.2,80.9,21.1,69.9,0,5,0,0,10.0,6.0,10.2,16.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781116200,2026-06-11 00:00,24.9,76.8,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,8.5,13.7,244,WSW,1007.0,29.73,0.0,0.0,0.0,80,36,26.9,80.4,24.9,76.8,26.9,80.4,21.1,70.0,0,5,0,0,10.0,6.0,10.1,16.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781119800,2026-06-11 01:00,24.6,76.3,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,8.5,13.7,248,WSW,1006.0,29.72,0.0,0.0,0.0,81,43,26.6,79.9,24.6,76.3,26.6,79.9,21.1,70.0,0,7,0,0,10.0,6.0,10.1,16.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781123400,2026-06-11 02:00,24.3,75.7,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,8.3,13.3,251,WSW,1006.0,29.7,0.0,0.0,0.0,82,49,26.3,79.4,24.3,75.7,26.3,79.4,21.1,70.0,0,8,0,0,10.0,6.0,10.1,16.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781127000,2026-06-11 03:00,24.1,75.4,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,7.8,12.6,250,WSW,1006.0,29.7,0.0,0.0,0.0,83,52,26.2,79.2,24.1,75.4,26.2,79.2,21.1,70.0,0,9,0,0,10.0,6.0,9.6,15.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781130600,2026-06-11 04:00,24.0,75.2,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,7.4,11.9,248,WSW,1006.0,29.7,0.0,0.0,0.0,84,55,26.0,78.8,24.0,75.2,26.0,78.8,21.1,70.0,0,10,0,0,10.0,6.0,9.2,14.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781134200,2026-06-11 05:00,23.8,74.8,0,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/night/116.png,1003,6.9,11.2,246,WSW,1006.0,29.71,0.0,0.0,0.0,85,58,25.9,78.6,23.8,74.8,25.9,78.6,21.1,69.9,0,11,0,0,10.0,6.0,8.7,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781137800,2026-06-11 06:00,24.7,76.5,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,8.7,14.0,246,WSW,1006.0,29.72,0.0,0.0,0.0,80,64,26.8,80.2,24.7,76.5,26.8,80.2,21.0,69.8,0,9,0,0,10.0,6.0,10.5,16.9,5.0,81.47,29.94,0.0,29.59,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781141400,2026-06-11 07:00,25.6,78.1,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,10.5,16.9,247,WSW,1007.0,29.73,0.0,0.0,0.0,75,71,27.7,81.9,25.6,78.1,27.7,81.9,20.8,69.4,0,8,0,0,10.0,6.0,12.3,19.8,7.0,122.21,44.92,0.0,44.39,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781145000,2026-06-11 08:00,26.6,79.8,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,12.3,19.8,247,WSW,1007.0,29.74,0.0,0.0,0.0,70,77,28.6,83.4,26.6,79.8,28.6,83.4,20.7,69.3,0,7,0,0,10.0,6.0,14.2,22.8,6.0,162.94,59.89,0.0,59.18,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781148600,2026-06-11 09:00,27.9,82.2,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,13.6,22.0,246,WSW,1007.0,29.73,0.0,0.0,0.0,65,73,30.2,86.4,27.9,82.2,30.2,86.4,20.6,69.1,0,5,0,0,10.0,6.0,15.7,25.2,6.0,300.05,94.96,689.45,313.93,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781152200,2026-06-11 10:00,29.3,84.7,1,Cloudy,//cdn.weatherapi.com/weather/64x64/day/119.png,1006,15.0,24.1,244,WSW,1007.0,29.72,0.0,0.0,0.0,60,70,31.8,89.2,29.3,84.7,31.8,89.2,20.6,69.1,0,4,0,0,10.0,6.0,17.2,27.7,6.0,368.6,112.49,1034.18,441.3,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781155800,2026-06-11 11:00,30.7,87.3,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.3,26.3,242,WSW,1006.0,29.72,0.01,0.0,0.0,55,66,33.4,92.1,30.7,87.2,33.4,92.1,20.5,68.9,0,3,0,0,10.0,6.0,18.8,30.2,7.0,437.15,130.02,1378.9,568.67,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781159400,2026-06-11 12:00,31.0,87.8,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,16.6,26.6,244,WSW,1006.0,29.7,0.0,0.0,0.0,53,58,33.6,92.5,31.0,87.8,33.6,92.5,20.2,68.4,0,2,0,0,10.0,6.0,19.0,30.6,8.0,640.09,212.75,1028.8,705.46,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781163000,2026-06-11 13:00,31.2,88.2,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.8,27.0,245,WSW,1005.0,29.68,0.0,0.0,0.0,51,51,33.8,92.8,31.3,88.3,33.8,92.8,20.0,68.0,0,2,0,0,10.0,6.0,19.2,31.0,7.0,741.55,254.11,853.75,773.85,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781166600,2026-06-11 14:00,31.5,88.7,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,17.0,27.4,246,WSW,1004.0,29.66,0.0,0.0,0.0,50,44,34.0,93.2,31.5,88.8,34.0,93.2,19.8,67.6,0,1,0,0,10.0,6.0,19.6,31.5,8.0,843.02,295.47,678.7,842.25,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781170200,2026-06-11 15:00,30.9,87.6,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.3,26.3,245,WSW,1004.0,29.66,0.0,0.0,0.0,53,51,33.3,91.9,30.9,87.6,33.3,91.9,20.0,68.0,0,2,0,0,10.0,6.0,18.8,30.2,7.0,768.03,260.86,574.79,760.51,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781173800,2026-06-11 16:00,30.2,86.4,1,Partly Cloudy,//cdn.weatherapi.com/weather/64x64/day/116.png,1003,15.4,24.8,244,WSW,1004.0,29.66,0.0,0.0,0.0,55,59,32.7,90.9,30.2,86.4,32.7,90.9,20.3,68.5,0,2,0,0,10.0,6.0,17.9,28.8,8.0,730.53,243.55,522.84,719.64,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781177400,2026-06-11 17:00,29.6,85.3,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,14.8,23.8,242,WSW,1004.0,29.66,0.03,0.0,0.0,58,67,32.0,89.7,29.6,85.3,32.0,89.7,20.5,68.9,0,5,0,0,10.0,6.0,17.0,27.3,6.0,693.04,226.25,470.89,678.77,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781181000,2026-06-11 18:00,28.6,83.5,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,13.4,21.6,242,WSW,1005.0,29.68,0.0,0.0,0.0,63,73,31.0,87.8,28.6,83.5,31.0,87.8,20.7,69.3,0,4,0,0,10.0,6.0,15.4,24.8,6.0,370.47,125.22,253.18,363.6,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781184600,2026-06-11 19:00,27.7,81.9,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,11.9,19.1,241,WSW,1006.0,29.7,0.0,0.0,0.0,67,79,30.0,86.0,27.7,81.9,30.0,86.0,21.0,69.8,0,6,0,0,10.0,6.0,13.6,22.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781188200,2026-06-11 20:00,26.7,80.1,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,10.5,16.9,241,WSW,1006.0,29.72,0.01,0.0,0.0,72,85,29.0,84.2,26.7,80.1,29.0,84.2,21.3,70.3,0,11,0,0,10.0,6.0,12.1,19.5,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781191800,2026-06-11 21:00,26.3,79.3,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,10.3,16.6,241,WSW,1006.0,29.72,0.0,0.0,0.0,74,79,28.5,83.3,26.3,79.3,28.5,83.3,21.3,70.3,0,9,0,0,10.0,6.0,11.9,19.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781195400,2026-06-11 22:00,25.9,78.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,9.8,15.8,241,WSW,1007.0,29.73,0.0,0.0,0.0,76,72,28.1,82.6,25.9,78.6,28.1,82.6,21.3,70.3,0,9,0,0,10.0,6.0,11.4,18.4,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781199000,2026-06-11 23:00,25.5,78.0,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,9.6,15.5,241,WSW,1007.0,29.73,0.01,0.0,0.0,77,66,27.7,81.8,25.6,78.0,27.7,81.8,21.3,70.3,0,9,0,0,10.0,6.0,11.2,18.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781202600,2026-06-12 00:00,25.3,77.5,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,9.4,15.1,244,WSW,1006.0,29.72,0.0,0.0,0.0,79,72,27.5,81.5,25.3,77.5,27.5,81.5,21.4,70.5,0,10,0,0,10.0,6.0,11.0,17.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781206200,2026-06-12 01:00,25.1,77.2,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,8.9,14.4,247,WSW,1006.0,29.7,0.0,0.0,0.0,80,78,27.3,81.1,25.1,77.2,27.3,81.1,21.5,70.7,0,12,0,0,10.0,6.0,10.5,16.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781209800,2026-06-12 02:00,24.9,76.8,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,8.7,14.0,250,WSW,1005.0,29.68,0.01,0.0,0.0,82,84,27.1,80.7,24.9,76.8,27.1,80.7,21.6,70.8,0,17,0,0,10.0,6.0,10.3,16.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781213400,2026-06-12 03:00,24.9,76.8,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,8.5,13.7,249,WSW,1005.0,29.68,0.0,0.0,0.0,82,81,27.0,80.6,24.9,76.8,27.0,80.6,21.6,70.9,0,15,0,0,10.0,6.0,10.1,16.2,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781217000,2026-06-12 04:00,24.8,76.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,8.3,13.3,248,WSW,1005.0,29.68,0.0,0.0,0.0,83,79,27.0,80.6,24.8,76.6,27.0,80.6,21.6,70.9,0,14,0,0,10.0,6.0,9.8,15.8,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781220600,2026-06-12 05:00,24.8,76.6,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,8.1,13.0,248,WSW,1005.0,29.69,0.02,0.0,0.0,83,77,26.9,80.5,24.8,76.6,26.9,80.5,21.7,71.0,0,17,0,0,10.0,6.0,9.7,15.6,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781224200,2026-06-12 06:00,25.5,77.9,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,9.2,14.8,246,WSW,1006.0,29.7,0.0,0.0,0.0,79,84,27.7,81.9,25.5,77.9,27.7,81.9,21.5,70.7,0,13,0,0,10.0,6.0,10.7,17.3,6.0,71.69,32.22,0.0,31.75,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781227800,2026-06-12 07:00,26.3,79.3,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,10.3,16.6,244,WSW,1006.0,29.72,0.0,0.0,0.0,75,91,28.5,83.3,26.3,79.3,28.5,83.3,21.3,70.3,0,12,0,0,10.0,6.0,12.1,19.4,6.0,107.53,48.32,0.0,47.63,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781231400,2026-06-12 08:00,27.0,80.6,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,11.4,18.4,243,WSW,1007.0,29.74,0.01,0.0,0.0,70,98,29.3,84.7,27.0,80.6,29.3,84.7,21.2,70.1,0,12,0,0,10.0,6.0,13.1,21.1,6.0,143.38,64.43,0.0,63.51,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781235000,2026-06-12 09:00,28.1,82.6,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,12.5,20.2,245,WSW,1007.0,29.74,0.0,0.0,0.0,67,95,30.6,87.1,28.1,82.6,30.6,87.1,21.2,70.2,0,8,0,0,10.0,6.0,14.3,23.0,6.0,237.5,109.18,399.81,235.06,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781238600,2026-06-12 10:00,29.1,84.4,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,13.4,21.6,247,WSW,1007.0,29.73,0.0,0.0,0.0,63,92,31.9,89.4,29.1,84.4,31.9,89.4,21.3,70.3,0,7,0,0,10.0,6.0,15.4,24.8,6.0,284.57,131.55,599.71,320.84,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781242200,2026-06-12 11:00,30.2,86.3,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,14.5,23.4,249,WSW,1007.0,29.73,0.05,0.0,0.0,59,89,33.2,91.8,30.2,86.3,33.2,91.8,21.3,70.3,1,73,0,0,10.0,6.0,16.7,26.9,7.0,331.63,153.92,799.61,406.61,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781245800,2026-06-12 12:00,30.5,86.9,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,15.2,24.5,250,WSW,1006.0,29.71,0.0,0.0,0.0,58,90,33.6,92.5,30.5,86.9,33.6,92.5,21.2,70.2,0,5,0,0,10.0,6.0,17.7,28.4,7.0,497.78,223.66,629.58,534.13,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781249400,2026-06-12 13:00,30.8,87.4,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,15.9,25.6,250,WSW,1006.0,29.7,0.0,0.0,0.0,56,91,33.9,93.0,30.8,87.4,33.9,93.0,21.1,70.0,0,5,0,0,10.0,6.0,18.3,29.5,7.0,580.85,258.52,544.57,597.89,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781253000,2026-06-12 14:00,31.1,88.0,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.6,26.6,250,WSW,1005.0,29.68,0.03,0.0,0.0,55,92,34.2,93.6,31.1,88.0,34.2,93.6,21.0,69.8,0,7,0,0,10.0,6.0,19.2,31.0,7.0,663.92,293.39,459.55,661.66,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781256600,2026-06-12 15:00,30.6,87.1,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.3,26.3,250,WSW,1005.0,29.67,0.0,0.0,0.0,56,87,33.6,92.5,30.6,87.1,33.6,92.5,21.0,69.8,0,5,0,0,10.0,6.0,19.0,30.6,7.0,602.65,265.9,382.59,595.99,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781260200,2026-06-12 16:00,30.1,86.2,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.3,26.3,249,WSW,1005.0,29.67,0.0,0.0,0.0,58,82,33.0,91.4,30.1,86.2,33.0,91.4,20.9,69.6,0,4,0,0,10.0,6.0,18.8,30.2,7.0,572.01,252.15,344.11,563.15,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781263800,2026-06-12 17:00,29.6,85.3,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,16.1,25.9,248,WSW,1005.0,29.67,0.02,0.0,0.0,60,76,32.3,90.2,29.6,85.4,32.3,90.2,20.9,69.7,0,5,0,0,10.0,6.0,18.5,29.8,6.0,541.38,238.4,305.63,530.32,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781267400,2026-06-12 18:00,28.7,83.7,1,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/day/176.png,1063,14.3,23.0,248,WSW,1005.0,29.69,0.0,0.0,0.0,65,83,31.3,88.3,28.7,83.7,31.3,88.3,21.3,70.3,0,6,0,0,10.0,6.0,16.6,26.6,6.0,299.37,131.98,176.59,294.27,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781271000,2026-06-12 19:00,27.7,81.9,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,12.5,20.2,247,WSW,1006.0,29.71,0.0,0.0,0.0,70,90,30.3,86.5,27.7,81.9,30.3,86.5,21.7,71.1,0,9,0,0,10.0,6.0,14.3,23.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781274600,2026-06-12 20:00,26.7,80.0,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,10.7,17.3,246,WSW,1007.0,29.73,0.04,0.0,0.0,76,96,29.3,84.7,26.7,80.0,29.3,84.7,22.1,71.7,0,21,0,0,10.0,6.0,12.3,19.9,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781278200,2026-06-12 21:00,26.3,79.3,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,10.3,16.6,246,WSW,1007.0,29.74,0.0,0.0,0.0,77,92,28.8,83.8,26.3,79.3,28.8,83.8,22.0,71.6,0,14,0,0,10.0,6.0,11.9,19.1,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781281800,2026-06-12 22:00,26.0,78.8,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,9.8,15.8,246,WSW,1008.0,29.75,0.0,0.0,0.0,79,89,28.4,83.1,26.0,78.8,28.4,83.1,22.0,71.6,0,14,0,0,10.0,6.0,11.6,18.7,0.0,0.0,0.0,0.0,0.0,,,,,,,,
Pune,Maharashtra,India,18.5333,73.8667,Asia/Kolkata,1780755530,2026-06-06 19:48,1781285400,2026-06-12 23:00,25.6,78.2,0,Patchy rain nearby,//cdn.weatherapi.com/weather/64x64/night/176.png,1063,9.4,15.1,245,WSW,1008.0,29.76,0.02,0.0,0.0,80,85,28.0,82.4,25.7,78.2,28.0,82.4,21.9,71.5,0,18,0,0,10.0,6.0,11.2,18.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,
